_id,user_id,txn_id,txn_time,location_lat,location_long,device_id,login_time,login_lat,login_long,login_device,amount,haversine_km,new_device,login_txn_gap_min,batch_name
687a850c47db02974c241874,user_128,faab7b20-5b4c-40be-889d-0e32701c5cd4,2025-06-30 06:00:15,28.283455275741275,85.82785754053013,device_40,2025-06-30 05:30:15,27.691915063971067,85.29498242956416,device_4,2456.44,84.04875991781971,1,30.0,batch_20250718_231656
687a850c47db02974c241875,user_114,3b707b24-c4f9-455d-921a-a58bc3d47e7a,2025-07-16 14:53:15,28.20441015289713,85.90199717338442,device_55,2025-07-16 14:23:15,27.694702397962327,85.30513267433113,device_17,1303.93,81.54364581117107,1,30.0,batch_20250718_231656
687a850c47db02974c241876,user_129,11fc4f57-883a-4252-9787-35bcf064b9aa,2025-07-13 18:30:15,28.15376865374801,85.65037188372081,device_37,2025-07-13 16:30:15,27.692979469061225,85.29672337853403,device_20,1187.78,61.90733699632696,1,120.0,batch_20250718_231656
687a850c47db02974c241877,user_124,7adb11a4-8e75-4810-a182-f23aeb3fd5dd,2025-07-11 21:00:15,28.20347254843489,85.77915183938428,device_31,2025-07-11 19:00:15,27.702961202770645,85.3026105527218,device_30,3195.25,72.72035537912485,1,120.0,batch_20250718_231656
687a850c47db02974c241878,user_115,91e115f7-1817-452a-b18e-b485590b5d3e,2025-07-17 10:50:15,28.151574840926816,85.71556581985018,device_57,2025-07-17 10:20:15,27.68584629257949,85.29579354677234,device_29,4130.49,66.20351474073472,1,30.0,batch_20250718_231656
687a850c47db02974c241879,user_107,7fb10172-121a-4c1c-b0b5-edd603a99afe,2025-07-16 06:53:15,28.38700573300439,85.82149828985132,device_33,2025-07-16 04:53:15,27.698387142883337,85.30404050856814,device_3,3793.58,91.88037760479058,1,120.0,batch_20250718_231656
687a850c47db02974c24187a,user_126,fe5e6e21-cd9e-4747-990e-2e50f5a1046b,2025-07-14 21:00:15,28.010698382377324,85.79660415329742,device_52,2025-07-14 20:50:15,27.702575503907227,85.29925554084234,device_5,2638.77,59.70333124997946,1,10.0,batch_20250718_231656
687a850c47db02974c24187b,user_117,a12ec878-8ab6-4d1e-8285-753829fa28c1,2025-07-12 06:16:15,28.18136620562129,85.85478715535821,device_37,2025-07-12 04:16:15,27.70060230209941,85.32463242112485,device_14,4680.11,74.63222440377825,1,120.0,batch_20250718_231656
687a850c47db02974c24187c,user_124,07a4b300-239b-4186-85ca-90be7a401854,2025-06-23 16:37:15,28.313935163754447,85.86350652289248,device_52,2025-06-23 16:07:15,27.699652882302946,85.2883132196238,device_13,3424.45,88.62399999526541,1,30.0,batch_20250718_231656
687a850c47db02974c24187d,user_114,3fe36fd3-2e5c-4e76-8af9-6469531ff1b6,2025-06-18 22:21:15,28.34818975056404,85.65072101917282,device_38,2025-06-18 22:16:15,27.70791031947043,85.29090612545205,device_8,788.12,79.47404052694384,1,5.0,batch_20250718_231656
687a850c47db02974c24187e,user_100,6f52fa9c-0bcc-4875-a71d-2de0f6c4fc67,2025-06-28 21:35:15,28.10681493842493,85.76527478329781,device_31,2025-06-28 19:35:15,27.705868570938,85.32190455625809,device_8,819.47,62.33600151279361,1,120.0,batch_20250718_231656
687a850c47db02974c24187f,user_120,7b73bd9d-0223-4868-b86a-8cc1d5922095,2025-07-16 07:45:15,28.04593017054426,85.80182154093943,device_41,2025-07-16 07:40:15,27.700996513650875,85.29496524345883,device_28,818.86,62.87464971435611,1,5.0,batch_20250718_231656
687a850c47db02974c241880,user_107,3c5c17b0-9455-4f52-8887-231558e198af,2025-07-08 17:18:15,28.09743453943936,85.9597293648081,device_35,2025-07-08 17:08:15,27.689376962862735,85.30473592430634,device_18,3755.09,78.75459581996628,1,10.0,batch_20250718_231656
687a850c47db02974c241881,user_128,e7eb1a6b-a2a8-4628-90d6-fc2452dbfaae,2025-06-28 20:19:15,28.273519188813605,85.67369295319455,device_46,2025-06-28 20:09:15,27.69216746707664,85.29677938483795,device_26,4133.74,74.48862608930085,1,10.0,batch_20250718_231656
687a850c47db02974c241882,user_106,df074afe-edc0-4741-a878-d9ef44fc04df,2025-07-14 11:07:15,28.04152627588992,85.83153481339605,device_44,2025-07-14 10:07:15,27.70227459934604,85.31307142754282,device_12,2349.96,63.405157460212145,1,60.0,batch_20250718_231656
687a850c47db02974c241883,user_127,c47b19c7-42da-4ab0-8a11-43ba27b2a853,2025-06-24 13:06:15,28.078903756854675,85.67577256740934,device_43,2025-06-24 13:01:15,27.702598827942484,85.30781822871776,device_2,3776.96,55.30405039673162,1,5.0,batch_20250718_231656
687a850c47db02974c241884,user_125,ca11937e-8d5b-4f4e-b28f-a0564ac0e921,2025-06-20 11:34:15,28.230268700690758,85.83761466768202,device_48,2025-06-20 11:24:15,27.705219415656167,85.30296984673232,device_7,2518.76,78.52052319506794,1,10.0,batch_20250718_231656
687a850c47db02974c241885,user_113,8a81a242-6e90-4af2-a7f1-c4bda3a7023e,2025-07-12 06:20:15,28.22250700011408,85.73088739516896,device_60,2025-07-12 06:10:15,27.693199752784214,85.3023225369716,device_28,839.23,72.35901507610654,1,10.0,batch_20250718_231656
687a850c47db02974c241886,user_125,8341b364-85d7-4aa8-a7c8-eb867832ef9d,2025-06-19 21:43:15,28.09952739539118,85.8703936900725,device_48,2025-06-19 21:38:15,27.718657745111447,85.30473832920912,device_21,4262.12,69.87823308381583,1,5.0,batch_20250718_231656
687a850c47db02974c241887,user_102,9ba50b24-76ba-47e5-a5e3-cd55afcea553,2025-06-18 07:39:15,28.30611274119847,85.72580261420225,device_46,2025-06-18 06:39:15,27.690253183297727,85.30787084603742,device_16,1461.86,79.83259685046158,1,60.0,batch_20250718_231656
687a850c47db02974c241888,user_112,27783c55-ce0f-458d-9737-62d9d029bbf0,2025-06-19 13:39:15,28.29183977729189,85.99380710753475,device_43,2025-06-19 12:39:15,27.70963376129244,85.30412780926936,device_1,1693.41,93.67951934978653,1,60.0,batch_20250718_231656
687a850c47db02974c241889,user_125,758596b5-d0ec-4181-a995-a764cd6eb8cc,2025-06-22 00:31:15,28.108594675877416,85.71088160985988,device_54,2025-06-21 23:31:15,27.69754611883997,85.29246263835643,device_23,4979.4,61.479068221162905,1,60.0,batch_20250718_231656
687a850c47db02974c24188a,user_117,e4165742-5ad5-4e0d-911b-082ceac7d834,2025-06-25 16:18:15,28.22689806283886,85.88612984465176,device_40,2025-06-25 16:08:15,27.699228982905854,85.30341151974817,device_7,1479.65,81.96298458586398,1,10.0,batch_20250718_231656
687a850c47db02974c24188b,user_101,2bcaee71-5dc3-4382-8196-2d9c29dca802,2025-06-28 15:15:15,28.17366433559498,86.08655225743053,device_41,2025-06-28 15:10:15,27.700130018918777,85.31453534077157,device_24,757.24,92.32658029952627,1,5.0,batch_20250718_231656
687a850c47db02974c24188c,user_118,45a46baa-e9e2-4dce-b082-1a4b224d7744,2025-07-01 21:51:15,28.09916742367154,85.83967566596016,device_32,2025-07-01 19:51:15,27.70625667347765,85.29142842443584,device_6,4823.51,69.36341298369305,1,120.0,batch_20250718_231656
687a850c47db02974c24188d,user_102,1053df8d-b8c5-4ec8-92e9-37d6594382bc,2025-06-20 09:45:15,28.245089134604093,85.79985711367523,device_52,2025-06-20 07:45:15,27.69776537214674,85.30714000494092,device_3,4378.19,77.75089812573046,1,120.0,batch_20250718_231656
687a850c47db02974c24188e,user_112,7bc466dd-5f2d-497f-a65d-8626a1607661,2025-07-13 20:34:15,28.146880567612616,85.87049140718548,device_32,2025-07-13 18:34:15,27.69153206281932,85.28485152775313,device_20,3287.22,76.64558194226572,1,120.0,batch_20250718_231656
687a850c47db02974c24188f,user_113,d903336a-2042-4819-a8a5-cf55fd25ea0e,2025-06-25 20:13:15,28.219459030026417,85.82607435018576,device_60,2025-06-25 18:13:15,27.7021409374413,85.28754261221287,device_11,1673.45,78.14361504574615,1,120.0,batch_20250718_231656
687a850c47db02974c241890,user_121,8705157c-3e3f-416e-9813-225f82425dcc,2025-06-25 04:34:15,28.196982297482585,85.6872402212764,device_35,2025-06-25 04:04:15,27.691161425637983,85.30153725105946,device_13,3522.61,67.81538117050435,1,30.0,batch_20250718_231656
687a850c47db02974c241891,user_109,1f74b987-2dcd-411b-9a49-f32b5beb0778,2025-07-03 03:50:15,28.31188299792101,85.91098805046717,device_45,2025-07-03 03:45:15,27.70357787360348,85.30560784526368,device_1,3295.22,90.04037156830351,1,5.0,batch_20250718_231656
687a850c47db02974c241892,user_118,8e28c82f-2d97-49cd-87c1-ad28eecf12ea,2025-07-14 12:15:15,28.237726833041293,85.84200034469207,device_39,2025-07-14 12:05:15,27.68622330632043,85.29062174960085,device_17,1096.05,81.81190321504732,1,10.0,batch_20250718_231656
687a850c47db02974c241893,user_111,5050d680-5ddf-4e6e-a2ec-aea0b355853e,2025-06-19 11:53:15,28.262239527932376,85.9520838789246,device_40,2025-06-19 11:43:15,27.70515047686306,85.33852731490654,device_12,1209.86,86.41158678587219,1,10.0,batch_20250718_231656
687a850c47db02974c241894,user_126,67787f86-a9f5-46bc-9511-33ff3c65ae59,2025-06-29 16:30:15,28.178013093170897,85.88241083456238,device_51,2025-06-29 14:30:15,27.70954001763493,85.30651391251305,device_26,2880.23,76.90094681214022,1,120.0,batch_20250718_231656
687a850c47db02974c241895,user_121,87a7e384-db92-49d0-bc60-eab9fb347041,2025-06-20 21:30:15,28.14373539307171,85.80581922787123,device_35,2025-06-20 21:25:15,27.692271747854623,85.2976318139326,device_29,1690.1,70.80398138915604,1,5.0,batch_20250718_231656
687a850c47db02974c241896,user_128,897955a6-cdb8-456d-bf89-69213e986e5c,2025-07-13 15:14:15,28.291772604704185,85.62005576095513,device_40,2025-07-13 15:04:15,27.723146585666733,85.28132734807409,device_9,3221.73,71.43962590629458,1,10.0,batch_20250718_231656
687a850c47db02974c241897,user_122,c7a6059d-cd90-40b4-a17e-13716e34f864,2025-07-07 08:06:15,28.201708683251653,85.70311502817674,device_46,2025-07-07 07:36:15,27.695280681342105,85.31088950596967,device_17,1630.05,68.23022054054992,1,30.0,batch_20250718_231656
687a850c47db02974c241898,user_129,f7e901cf-ce04-46d1-9028-71fcc280a142,2025-06-20 13:44:15,28.119810299735686,85.82844183644754,device_39,2025-06-20 12:44:15,27.6928469629074,85.30679597748934,device_27,698.39,69.8675330588825,1,60.0,batch_20250718_231656
687a850c47db02974c241899,user_110,0e031e38-c321-49a2-985e-3b1205e2589a,2025-06-23 10:09:15,28.41485012733157,85.85687589875573,device_54,2025-06-23 09:39:15,27.70045571839904,85.29348399652393,device_6,2488.26,96.78048214912755,1,30.0,batch_20250718_231656
687a850c47db02974c24189a,user_122,f93e0220-8ab4-4a11-8de5-cd873aa41903,2025-07-03 21:49:15,28.113569927656584,85.88710787662731,device_59,2025-07-03 21:44:15,27.679748574133423,85.30186454314769,device_3,3609.59,75.06514297912317,1,5.0,batch_20250718_231656
687a850c47db02974c24189b,user_104,109c5647-5b39-493f-9bb7-c462cd862ac7,2025-06-30 12:56:15,28.24257352051372,85.88542815500234,device_48,2025-06-30 12:26:15,27.69207479261567,85.29885263558533,device_19,1166.42,84.05656483806388,1,30.0,batch_20250718_231656
687a850c47db02974c24189c,user_104,a488b590-f65e-4287-81f3-ad84e9958f56,2025-07-16 05:26:15,28.140502504813345,85.73132206438422,device_42,2025-07-16 05:21:15,27.68799703592944,85.29665498764159,device_29,1445.34,65.99840318347775,1,5.0,batch_20250718_231656
687a850c47db02974c24189d,user_107,2091a09c-bf61-4b42-a0c1-fdd60f4633bd,2025-06-26 11:27:15,28.091566146969303,85.89583601181508,device_58,2025-06-26 09:27:15,27.71765454240281,85.3040498171096,device_29,2328.7,71.48662705541116,1,120.0,batch_20250718_231656
687a850c47db02974c24189e,user_119,38112df8-adb6-43e8-9d5d-bb7aaa3b45a8,2025-06-24 09:50:15,28.069284565374723,85.76190124531888,device_36,2025-06-24 09:40:15,27.721221561970125,85.3103246526055,device_28,4892.93,58.8841838555672,1,10.0,batch_20250718_231656
687a850c47db02974c24189f,user_125,032b6d13-4dd6-4374-adf9-473f681db523,2025-07-12 01:48:15,28.25705105430649,85.87038671068674,device_60,2025-07-12 01:38:15,27.712669111491863,85.2929233053438,device_24,1994.83,82.94187360611723,1,10.0,batch_20250718_231656
687a850c47db02974c2418a0,user_129,245e7478-b5a0-437a-b8b2-911d316fa7ee,2025-07-03 16:54:15,27.866603961277317,85.69696598230595,device_36,2025-07-03 16:44:15,27.69073069528422,85.29940474643938,device_9,4043.19,43.728745318323234,1,10.0,batch_20250718_231656
687a850c47db02974c2418a1,user_103,a726cbeb-0a05-46fb-b127-9b3769be1af0,2025-07-05 12:55:15,28.360715448879237,85.64450803038429,device_37,2025-07-05 11:55:15,27.69747431848607,85.28752216818035,device_8,4174.64,81.64948326553942,1,60.0,batch_20250718_231656
687a850c47db02974c2418a2,user_114,d3827bcc-f2f3-47c4-b7f7-33877cfcde2e,2025-07-06 04:57:15,28.33972688403964,85.65772119065491,device_31,2025-07-06 04:47:15,27.69559955513303,85.30130740577286,device_8,3470.15,79.71197336609212,1,10.0,batch_20250718_231656
687a850c47db02974c2418a3,user_112,b8ab7b38-a996-4644-a4ea-21a8bd6a0488,2025-07-07 05:54:15,28.113480772416757,85.84631267803651,device_39,2025-07-07 05:49:15,27.71163163752155,85.30010233061019,device_25,2080.16,69.83598772437857,1,5.0,batch_20250718_231656
687a850c47db02974c2418a4,user_116,82d8db17-c909-4715-975d-6a529955cfba,2025-07-04 16:56:15,28.208970805454737,85.75546647154223,device_31,2025-07-04 14:56:15,27.70199059695573,85.29399783122841,device_11,1019.04,72.33496909631799,1,120.0,batch_20250718_231656
687a850c47db02974c2418a5,user_108,8144bc3c-62ef-4a73-af46-b1cd80d2021b,2025-07-11 20:33:15,28.359736855067048,85.68283975686253,device_50,2025-07-11 20:28:15,27.701135173452517,85.30662130674521,device_4,2455.54,82.01602549029353,1,5.0,batch_20250718_231656
687a850c47db02974c2418a6,user_123,c238ee63-e6d3-4a38-a8bb-a340c0695908,2025-06-22 04:22:15,28.206151824243,85.83931084265323,device_34,2025-06-22 02:22:15,27.72133033374656,85.28047912200478,device_17,2233.38,76.9317007891625,1,120.0,batch_20250718_231656
687a850c47db02974c2418a7,user_118,2ab1cd85-2085-45dd-827e-8f145e7fdee1,2025-07-11 06:47:15,28.181997693641623,85.7444729113359,device_47,2025-07-11 05:47:15,27.70280991867735,85.29377300480179,device_1,4665.09,69.27613081439037,1,60.0,batch_20250718_231656
687a850c47db02974c2418a8,user_117,b57f55cf-d36a-4047-baa9-84a835c648dc,2025-06-25 15:02:15,28.229807901027065,85.73920506144414,device_44,2025-06-25 14:52:15,27.69410635243056,85.30849602097021,device_12,814.88,73.0593213549413,1,10.0,batch_20250718_231656
687a850c47db02974c2418a9,user_121,f89a8583-d139-40eb-968c-f0816850a381,2025-06-18 04:10:15,28.290282210638228,85.86603587940112,device_58,2025-06-18 03:40:15,27.70899599875433,85.30307299520877,device_22,1060.81,85.04531453378638,1,30.0,batch_20250718_231656
687a850c47db02974c2418aa,user_128,fa462473-eee7-4050-bd2c-d727435db50a,2025-07-07 22:30:15,28.266439410403105,85.85543521614137,device_43,2025-07-07 21:30:15,27.69171004989078,85.29439818959803,device_11,3637.44,84.37582460068779,1,60.0,batch_20250718_231656
687a850c47db02974c2418ab,user_117,3d59cead-7819-4fb2-82bc-687b6b40eaf0,2025-07-13 08:23:15,28.3275574736392,85.74201613494951,device_54,2025-07-13 07:23:15,27.69979098406036,85.30117327383309,device_22,4562.62,82.13068405007701,1,60.0,batch_20250718_231656
687a850c47db02974c2418ac,user_119,2131fa28-9d86-4993-a3e1-3340d7d6abcc,2025-06-29 05:24:15,28.183702853488978,85.90785575867439,device_31,2025-06-29 03:24:15,27.7054709738117,85.29797807347566,device_27,1867.44,80.10447105366259,1,120.0,batch_20250718_231656
687a850c47db02974c2418ad,user_106,c9021092-0603-4f43-9ac1-7bcd441d7e98,2025-07-03 20:11:15,28.338802044205316,85.81023548052327,device_45,2025-07-03 19:41:15,27.70825416348988,85.30813509636,device_15,2489.72,85.70242762876448,1,30.0,batch_20250718_231656
687a850c47db02974c2418ae,user_106,a7cbc919-2fc2-4f22-ae31-f43f6446478e,2025-06-30 22:59:15,28.239236164961792,85.78388302699729,device_33,2025-06-30 22:49:15,27.70681952971295,85.29689733243406,device_22,1777.04,76.10499094390106,1,10.0,batch_20250718_231656
687a850c47db02974c2418af,user_121,c686908a-7916-4ba5-acd3-bef31f5e72bd,2025-06-26 19:28:15,28.11914789132658,86.01519029782291,device_55,2025-06-26 19:23:15,27.700969959649928,85.30595157025436,device_27,1556.91,83.77891555855503,1,5.0,batch_20250718_231656
687a850c47db02974c2418b0,user_109,2a384b13-2870-4077-9d71-386575b0ad3b,2025-07-10 08:40:15,28.30575091353501,85.86702438326842,device_38,2025-07-10 08:35:15,27.689939826185004,85.28785811387212,device_2,4927.71,89.00675877689937,1,5.0,batch_20250718_231656
687a850c47db02974c2418b1,user_119,bb262409-6fc1-40f4-994b-44ed0f0fbaa3,2025-06-20 12:20:15,28.205016520885827,85.71655801794405,device_51,2025-06-20 11:20:15,27.70624119817052,85.30628345509264,device_29,3090.52,68.55497949430914,1,60.0,batch_20250718_231656
687a850c47db02974c2418b2,user_122,0bf78890-2599-4710-a159-36f69fac5f28,2025-06-25 02:18:15,28.29827001892371,85.77852264473466,device_35,2025-06-25 01:18:15,27.70075804558193,85.29322838288488,device_8,3452.26,81.75830055156447,1,60.0,batch_20250718_231656
687a850c47db02974c2418b3,user_100,d64dc851-7fab-4f28-96d6-782a4f548bf9,2025-06-19 11:00:15,28.23303817345964,85.74041368630307,device_36,2025-06-19 10:00:15,27.691745028032077,85.29678614158347,device_8,4118.49,74.30382736590427,1,60.0,batch_20250718_231656
687a850c47db02974c2418b4,user_122,d31d2ca7-b6c5-4138-91a6-e405188bfecf,2025-07-01 00:46:15,28.216274453155208,85.7517425545778,device_60,2025-06-30 22:46:15,27.69177779604433,85.30243687211491,device_8,4317.51,73.13636593237302,1,120.0,batch_20250718_231656
687a850c47db02974c2418b5,user_114,8ab25626-ec93-4cb7-910b-2dcee0f05145,2025-07-13 00:07:15,28.050481182794087,85.66157412193593,device_50,2025-07-12 22:07:15,27.695289616943818,85.30232049937358,device_18,1927.84,52.97998879756687,1,120.0,batch_20250718_231656
687a850c47db02974c2418b6,user_124,63bc9e20-7ae3-48c5-a224-99180353b3b7,2025-06-19 00:10:15,28.223906314347275,85.94540115017783,device_57,2025-06-18 22:10:15,27.69281555778748,85.29786552848287,device_14,4580.85,86.78843849525417,1,120.0,batch_20250718_231656
687a850c47db02974c2418b7,user_114,def7e71a-58bd-4c73-a240-acb922fa2658,2025-06-19 09:02:15,28.206674975441757,85.6981476782366,device_39,2025-06-19 08:02:15,27.70857659623202,85.29840061470037,device_15,3883.0,67.8904988609809,1,60.0,batch_20250718_231656
687a850c47db02974c2418b8,user_126,723e38d1-347d-485a-a8e6-f1a1b5551d27,2025-06-27 06:00:15,28.232086724673884,85.71439031925557,device_51,2025-06-27 04:00:15,27.699814868640075,85.2971134136108,device_16,1576.61,71.98877461430065,1,120.0,batch_20250718_231656
687a850c47db02974c2418b9,user_114,6183e624-e2f1-41d8-a71b-ce4931c13f73,2025-07-14 16:31:15,28.19431745029673,85.85549856133991,device_41,2025-07-14 16:21:15,27.70519346514241,85.31532738913002,device_9,1938.69,75.98168500586947,1,10.0,batch_20250718_231656
687a850c47db02974c2418ba,user_117,b111c8a3-ccc2-486b-ba29-80843d41e583,2025-07-15 10:40:15,28.229310688098156,85.79724703535932,device_53,2025-07-15 10:30:15,27.70690143991711,85.29598779528114,device_13,1187.62,76.14267765566804,1,10.0,batch_20250718_231656
687a850c47db02974c2418bb,user_106,0ba38841-8128-41c0-9316-cd0b8a77f9ff,2025-07-15 01:23:15,28.20342777841138,85.84206973128597,device_45,2025-07-15 00:53:15,27.700976760985487,85.29226990216144,device_18,2370.98,77.70282696051363,1,30.0,batch_20250718_231656
687a850c47db02974c2418bc,user_106,25ae85bf-010b-4886-aaff-4c8c43fd19ca,2025-06-21 01:25:15,28.429829681829105,85.73285795197205,device_31,2025-06-20 23:25:15,27.71451143607795,85.30959270826085,device_23,4355.29,89.72795758430395,1,120.0,batch_20250718_231656
687a850c47db02974c2418bd,user_124,ce7a181a-9694-43dc-8797-3ff2360f244d,2025-06-29 02:19:15,28.42770349968897,85.72100359152186,device_40,2025-06-29 02:14:15,27.708723206367207,85.30183342005738,device_12,3890.64,89.9053147679652,1,5.0,batch_20250718_231656
687a850c47db02974c2418be,user_127,1cf64790-5d8e-421e-830f-c030f5f3c5bf,2025-06-19 01:15:15,27.97921320914721,85.74143057137748,device_50,2025-06-18 23:15:15,27.69160278157819,85.29400607354556,device_26,4540.15,54.39025702326287,1,120.0,batch_20250718_231656
687a850c47db02974c2418bf,user_115,4ad742d0-5a13-4677-aa3a-b0ccd3f7d231,2025-07-10 06:22:15,28.226584270962174,85.98912102178636,device_43,2025-07-10 05:22:15,27.692408673384463,85.30150393786477,device_1,2012.58,89.93884548251444,1,60.0,batch_20250718_231656
687a850c47db02974c2418c0,user_121,50ff123d-d0d8-4952-9291-5387a35e7857,2025-06-22 02:03:15,28.119662771247025,85.84342288059402,device_45,2025-06-22 01:53:15,27.70950423838186,85.29423096344337,device_27,4637.94,70.65347240737141,1,10.0,batch_20250718_231656
687a850c47db02974c2418c1,user_119,7827521e-9a42-483a-a08e-aebd1cf02bbe,2025-06-30 13:51:15,28.30474168000192,85.77139702244807,device_49,2025-06-30 12:51:15,27.686797667929792,85.31831458765853,device_19,3483.5,81.85508278402513,1,60.0,batch_20250718_231656
